GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(°C),Barometric pressure (from vehicle)(psi),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),Engine Load(Absolute)(%),Run time since engine start(s),Turbo Boost & Vacuum Gauge(psi)
Sat Aug 10 12:36:18 GMT+05:30 2019,10-Aug-2019 12:36:17.681,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.5363012,5.40131903,7.85298157,-0.01336913,95,10.5877552,2621.5,0.46358469,18.43137169,611,-5.51143456
GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(°C),Barometric pressure (from vehicle)(psi),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),Engine Load(Absolute)(%),Run time since engine start(s),Turbo Boost & Vacuum Gauge(psi)
Sat Aug 10 12:36:18 GMT+05:30 2019,10-Aug-2019 12:36:18.238,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.65122288,5.55454779,6.62715054,-0.02736807,95,10.5877552,2588.5,0.23064044,19.2156868,612,-5.36639643
Sat Aug 10 12:36:19 GMT+05:30 2019,10-Aug-2019 12:36:18.720,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.64721072,6.39730692,7.77636719,0.01912758,95,10.5877552,2549.5,0,18.8235302,612,-5.36639643
Sat Aug 10 12:36:19 GMT+05:30 2019,10-Aug-2019 12:36:19.068,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.76614451,5.63116217,7.81467438,0.00598833,95,10.5877552,2506.75,0,19.2156868,613,-5.51143456
Sat Aug 10 12:36:20 GMT+05:30 2019,10-Aug-2019 12:36:19.410,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.34476504,5.5162406,7.89128876,-0.00622484,95,10.5877552,2466,0,19.2156868,613,-5.36639643
Sat Aug 10 12:36:20 GMT+05:30 2019,10-Aug-2019 12:36:19.888,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.68551803,6.24407816,6.70376492,-0.00614982,96,10.5877552,2439,0,19.2156868,613,-5.51143456
Sat Aug 10 12:36:20 GMT+05:30 2019,10-Aug-2019 12:36:20.308,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.26413846,6.24407816,7.69975281,0.01331261,96,10.5877552,2379.75,0,19.6078434,614,-5.36639643
Sat Aug 10 12:36:21 GMT+05:30 2019,10-Aug-2019 12:36:20.650,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.83874691,6.16746378,6.85699368,0.00547995,96,10.5877552,2309.75,0,19.6078434,614,-5.36639643
Sat Aug 10 12:36:21 GMT+05:30 2019,10-Aug-2019 12:36:20.992,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.57059634,5.70777702,7.16345167,0.00320416,96,10.5877552,2251.5,0,20,615,-5.51143456
Sat Aug 10 12:36:22 GMT+05:30 2019,10-Aug-2019 12:36:21.485,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.45567465,6.24407816,8.04451752,0.01136262,96,10.5877552,2200.25,0,20.3921566,615,-5.22135878
Sat Aug 10 12:36:22 GMT+05:30 2019,10-Aug-2019 12:36:21.893,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.53228903,5.63116217,7.431602,-0.00102219,96,10.5877552,2138.75,0,20.7843132,615,-5.36639643
Sat Aug 10 12:36:22 GMT+05:30 2019,10-Aug-2019 12:36:22.236,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.37906015,6.55053568,7.81467438,0.00439194,96,10.5877552,2072.5,0,21.1764698,616,-5.07632113
Sat Aug 10 12:36:23 GMT+05:30 2019,10-Aug-2019 12:36:22.565,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.14921677,5.97592735,6.05254173,0.01839417,96,10.5877552,2030.5,0,21.56862831,616,-4.93128347
Sat Aug 10 12:36:23 GMT+05:30 2019,10-Aug-2019 12:36:23.045,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.60890353,5.93762016,7.54652357,0.02130919,97,10.5877552,2019.25,0,21.56862831,617,-4.78624582
Sat Aug 10 12:36:24 GMT+05:30 2019,10-Aug-2019 12:36:23.456,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.37906015,6.05254173,7.31668043,0.01466441,97,10.5877552,2025.25,0,21.96078491,617,-4.78624582
Sat Aug 10 12:36:24 GMT+05:30 2019,10-Aug-2019 12:36:23.809,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.7581203,6.62715054,7.73806,-0.00195958,97,10.5877552,2009.5,0,21.56862831,617,-4.78624582
Sat Aug 10 12:36:24 GMT+05:30 2019,10-Aug-2019 12:36:24.150,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.64721072,6.05254173,7.39329481,0.02184503,97,10.5877552,1985.25,0,21.96078491,618,-4.78624582
Sat Aug 10 12:36:25 GMT+05:30 2019,10-Aug-2019 12:36:24.622,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.61291564,6.05254173,7.39329481,0.00633311,97,10.5877552,2005.25,0,21.96078491,618,-4.78624582
Sat Aug 10 12:36:25 GMT+05:30 2019,10-Aug-2019 12:36:25.050,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.72783732,5.74608421,7.50821638,-0.01436961,97,10.5877552,2002.25,0,21.56862831,620,-4.93128347
Sat Aug 10 12:36:26 GMT+05:30 2019,10-Aug-2019 12:36:25.392,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.5363012,6.16746378,7.31668043,0.00137445,97,10.5877552,2046.5,0,21.56862831,620,-4.93128347
Sat Aug 10 12:36:26 GMT+05:30 2019,10-Aug-2019 12:36:25.735,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.22583127,6.66545773,7.58483076,0.00075478,97,10.5877552,2047.5,0,21.1764698,620,-5.07632113
Sat Aug 10 12:36:26 GMT+05:30 2019,10-Aug-2019 12:36:26.216,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.37906015,6.43561411,6.97191525,-0.00220591,97,10.5877552,2068,0,21.1764698,621,-5.07632113
Sat Aug 10 12:36:27 GMT+05:30 2019,10-Aug-2019 12:36:26.609,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.26413846,6.58884287,6.97191525,0.01887671,97,10.5877552,2103,0,21.1764698,621,-5.07632113
Sat Aug 10 12:36:27 GMT+05:30 2019,10-Aug-2019 12:36:26.950,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.22583127,6.55053568,7.39329481,0.00215921,97,10.5877552,2064.5,0,21.1764698,621,-5.07632113
Sat Aug 10 12:36:27 GMT+05:30 2019,10-Aug-2019 12:36:27.292,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.91937345,6.51222849,6.97191525,-0.00348797,97,10.5877552,2071.25,0,21.56862831,622,-4.93128347
Sat Aug 10 12:36:28 GMT+05:30 2019,10-Aug-2019 12:36:27.783,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.11090958,6.35899973,6.70376492,0.00928253,97,10.5877552,2046.5,0,22.74509811,622,-4.64120817
Sat Aug 10 12:36:28 GMT+05:30 2019,10-Aug-2019 12:36:28.216,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.34075296,6.93360806,7.08683681,0.00874338,97,10.5877552,2062.5,0,21.96078491,623,-4.49617004
Sat Aug 10 12:36:29 GMT+05:30 2019,10-Aug-2019 12:36:28.560,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.07661445,2.64319873,1.95366859,-0.05184542,97,10.5877552,2095,0,21.56862831,623,-4.78624582
Sat Aug 10 12:36:29 GMT+05:30 2019,10-Aug-2019 12:36:28.895,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.30244577,6.43561411,7.431602,0.02138107,97,10.5877552,2106.5,0,21.56862831,623,-4.78624582
Sat Aug 10 12:36:30 GMT+05:30 2019,10-Aug-2019 12:36:29.405,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.45567465,6.09084892,7.62313843,0.00740957,97,10.5877552,2089.5,0,21.1764698,624,-4.93128347
Sat Aug 10 12:36:30 GMT+05:30 2019,10-Aug-2019 12:36:29.820,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.76614451,6.28238535,7.01022243,0.003344,97,10.5877552,2091.5,0,21.1764698,624,-4.93128347
Sat Aug 10 12:36:30 GMT+05:30 2019,10-Aug-2019 12:36:30.173,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.68953007,6.32069254,7.62313843,0.01160021,97,10.5877552,2102.25,0,21.56862831,625,-4.78624582
Sat Aug 10 12:36:31 GMT+05:30 2019,10-Aug-2019 12:36:30.517,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.57460839,6.58884287,7.31668043,0.01437816,97,10.5877552,2104.75,0,21.56862831,625,-4.78624582
Sat Aug 10 12:36:31 GMT+05:30 2019,10-Aug-2019 12:36:31.006,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.8810662,6.35899973,6.85699368,-0.00280382,98,10.5877552,2117.75,0,21.1764698,625,-5.07632113
Sat Aug 10 12:36:32 GMT+05:30 2019,10-Aug-2019 12:36:31.414,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.61291564,6.20577097,7.58483076,0.00970062,98,10.87783051,2116.75,0,22.35294151,626,-4.64120817
Sat Aug 10 12:36:32 GMT+05:30 2019,10-Aug-2019 12:36:31.759,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.49799395,5.82269859,7.54652357,0.00728892,98,10.87783051,2199.75,0,21.1764698,626,-5.07632113
Sat Aug 10 12:36:32 GMT+05:30 2019,10-Aug-2019 12:36:32.113,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.91937345,5.74608421,7.16345167,0.00447629,98,10.87783051,2198.5,0,21.1764698,626,-5.36639643
Sat Aug 10 12:36:33 GMT+05:30 2019,10-Aug-2019 12:36:32.604,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.14921677,5.82269859,7.66144562,-0.0021605,98,10.87783051,2198.75,0,22.74509811,627,-5.22135878
Sat Aug 10 12:36:33 GMT+05:30 2019,10-Aug-2019 12:36:33.014,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.41736746,6.12915611,7.08683681,-0.01502454,98,10.87783051,2348,0,21.96078491,627,-4.78624535
Sat Aug 10 12:36:34 GMT+05:30 2019,10-Aug-2019 12:36:33.367,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-0.72783732,5.7843914,7.69975281,0.00349587,98,10.87783051,2482.5,0,19.6078434,628,-5.22135878
Sat Aug 10 12:36:34 GMT+05:30 2019,10-Aug-2019 12:36:33.720,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.60489154,7.39329481,4.90332508,-0.03849047,98,10.87783051,2502.25,0,18.8235302,628,-5.65647173
Sat Aug 10 12:36:34 GMT+05:30 2019,10-Aug-2019 12:36:34.214,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.8770541,6.35899973,7.77636719,0.00874658,97,10.87783051,2478.5,0,19.2156868,628,-5.65647173
Sat Aug 10 12:36:35 GMT+05:30 2019,10-Aug-2019 12:36:34.621,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.45567465,5.40131903,7.54652357,-0.02342737,97,10.87783051,2459,0,19.2156868,629,-5.65647173
Sat Aug 10 12:36:35 GMT+05:30 2019,10-Aug-2019 12:36:34.970,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.83874691,5.59285498,7.73806,0.01014119,97,10.87783051,2456.75,0,19.2156868,629,-5.80150986
Sat Aug 10 12:36:35 GMT+05:30 2019,10-Aug-2019 12:36:35.299,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.68551803,5.47793341,8.00621033,0.0226925,97,10.87783051,2471.25,0,19.2156868,630,-5.51143408
Sat Aug 10 12:36:36 GMT+05:30 2019,10-Aug-2019 12:36:35.782,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.53228903,5.97592735,7.24006605,0.00103157,97,10.87783051,2479,0,18.8235302,630,-5.65647173
Sat Aug 10 12:36:36 GMT+05:30 2019,10-Aug-2019 12:36:36.190,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.57059634,5.89931297,7.24006605,0.00430642,97,10.87783051,2485.25,0,18.8235302,630,-5.80150986
Sat Aug 10 12:36:37 GMT+05:30 2019,10-Aug-2019 12:36:36.530,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.83874691,5.86100578,7.27837324,0.00147323,97,10.87783051,2499.5,0,18.8235302,631,-5.80150986
Sat Aug 10 12:36:37 GMT+05:30 2019,10-Aug-2019 12:36:36.883,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.53228903,5.93762016,7.46990919,0.00735223,97,10.87783051,2479,0,18.8235302,631,-5.80150986
Sat Aug 10 12:36:38 GMT+05:30 2019,10-Aug-2019 12:36:37.378,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.68551803,5.82269859,7.31668043,0.00277898,97,10.87783051,2476.5,0,18.8235302,632,-5.80150986
Sat Aug 10 12:36:38 GMT+05:30 2019,10-Aug-2019 12:36:37.792,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.49398184,5.7843914,7.46990919,0.00083774,97,10.87783051,2435.5,0,18.8235302,632,-5.65647173
Sat Aug 10 12:36:38 GMT+05:30 2019,10-Aug-2019 12:36:38.128,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.72382522,5.59285498,7.89128876,0.00332668,97,10.87783051,2424.5,0,19.2156868,632,-5.65647173
Sat Aug 10 12:36:39 GMT+05:30 2019,10-Aug-2019 12:36:38.474,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.37906015,5.74608421,7.73806,0.00996863,97,10.87783051,2419.25,0,19.2156868,633,-5.80150986
Sat Aug 10 12:36:39 GMT+05:30 2019,10-Aug-2019 12:36:38.966,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.68551803,5.89931297,7.77636719,0.00251331,96,10.87783051,2419.75,0,19.2156868,633,-5.65647173
Sat Aug 10 12:36:40 GMT+05:30 2019,10-Aug-2019 12:36:39.402,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.60890353,5.7843914,7.50821638,0.00687216,96,10.87783051,2422,0,19.2156868,634,-5.65647173
Sat Aug 10 12:36:40 GMT+05:30 2019,10-Aug-2019 12:36:39.747,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.49398184,6.01423454,7.66144562,0.01049234,96,10.87783051,2390,0,19.2156868,634,-5.65647173
Sat Aug 10 12:36:40 GMT+05:30 2019,10-Aug-2019 12:36:40.096,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.57059634,5.82269859,7.81467438,0.01056821,96,10.87783051,2400.25,0,19.2156868,634,-5.51143408
Sat Aug 10 12:36:41 GMT+05:30 2019,10-Aug-2019 12:36:40.648,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.80043972,5.89931297,7.16345167,0.00073216,95,10.87783051,2388.25,0,19.6078434,635,-5.65647173
Sat Aug 10 12:36:41 GMT+05:30 2019,10-Aug-2019 12:36:41.067,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.37906015,5.63116217,7.73806,0.00462586,95,10.87783051,2337.25,0,19.6078434,635,-5.65647173
Sat Aug 10 12:36:42 GMT+05:30 2019,10-Aug-2019 12:36:41.407,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.41335535,7.04852962,8.61912632,0.18034333,95,10.87783051,2368.75,0,19.6078434,636,-5.65647173
Sat Aug 10 12:36:42 GMT+05:30 2019,10-Aug-2019 12:36:41.759,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-3.40934324,8.35097599,3.14119267,-0.00735945,95,10.87783051,2370,0,19.2156868,636,-5.80150986
Sat Aug 10 12:36:42 GMT+05:30 2019,10-Aug-2019 12:36:42.168,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.64319873,7.58483076,5.70777702,-0.01269767,95,10.87783051,2363.25,0,18.8235302,636,-5.65647173
Sat Aug 10 12:36:43 GMT+05:30 2019,10-Aug-2019 12:36:42.580,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-3.79241538,8.38928318,2.37504816,-0.0021892,95,10.87783051,2378,0,19.2156868,637,-5.65647173
Sat Aug 10 12:36:43 GMT+05:30 2019,10-Aug-2019 12:36:43.005,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.76213241,5.93762016,7.27837324,0.0195783,95,10.87783051,2381,0,18.8235302,637,-5.80150986
Sat Aug 10 12:36:44 GMT+05:30 2019,10-Aug-2019 12:36:43.354,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.8770541,5.7843914,7.08683681,-0.00097033,95,10.87783051,2390.75,0,18.8235302,637,-5.94654751
Sat Aug 10 12:36:44 GMT+05:30 2019,10-Aug-2019 12:36:43.765,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.76213241,5.82269859,7.39329481,0.00999042,95,10.87783051,2368.5,0,18.8235302,638,-5.80150986
Sat Aug 10 12:36:44 GMT+05:30 2019,10-Aug-2019 12:36:44.173,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.22181916,5.93762016,7.66144562,0.02050984,95,10.87783051,2375.75,0,18.8235302,638,-5.80150986
Sat Aug 10 12:36:45 GMT+05:30 2019,10-Aug-2019 12:36:44.589,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.06859016,6.09084892,6.81868649,0.01470728,95,10.87783051,2386.25,0,18.8235302,639,-5.65647173
Sat Aug 10 12:36:48 GMT+05:30 2019,10-Aug-2019 12:36:48.168,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.10689759,5.89931297,7.08683681,0.00101988,95,10.87783051,2348,0,18.8235302,639,-5.94654751
Sat Aug 10 12:36:53 GMT+05:30 2019,10-Aug-2019 12:36:52.582,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.18351197,5.97592735,7.01022243,0.0002003,93,10.87783051,2350.75,0,18.8235302,639,-5.80150986
Sat Aug 10 12:36:54 GMT+05:30 2019,10-Aug-2019 12:36:53.701,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.06859016,5.86100578,7.58483076,0.01425378,93,11.16790581,2391,0,18.43137169,648,-5.80150986
Sat Aug 10 12:36:55 GMT+05:30 2019,10-Aug-2019 12:36:54.392,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.03028297,6.12915611,7.73806,0.01300115,93,11.16790581,2367.5,0,18.43137169,648,-6.23662281
Sat Aug 10 12:36:55 GMT+05:30 2019,10-Aug-2019 12:36:55.104,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.8770541,5.97592735,7.92959595,0.00938031,93,11.16790581,2362,0,18.43137169,649,-6.23662281
Sat Aug 10 12:36:56 GMT+05:30 2019,10-Aug-2019 12:36:55.770,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.03028297,5.97592735,7.62313843,0.02784473,93,11.16790581,2362.75,0,18.8235302,650,-5.94654703
Sat Aug 10 12:36:56 GMT+05:30 2019,10-Aug-2019 12:36:56.217,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.37504816,6.09084892,7.04852962,0.0071879,93,11.16790581,2365.75,0,18.8235302,650,-6.09158516
Sat Aug 10 12:36:57 GMT+05:30 2019,10-Aug-2019 12:36:56.665,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.99197578,5.74608421,6.97191525,0.00544761,93,11.16790581,2356.25,0,18.43137169,650,-6.09158516
Sat Aug 10 12:36:57 GMT+05:30 2019,10-Aug-2019 12:36:57.118,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.8770541,5.82269859,6.93360806,0.00637361,93,11.16790581,2343.5,0,18.43137169,651,-6.23662281
Sat Aug 10 12:36:58 GMT+05:30 2019,10-Aug-2019 12:36:57.777,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.06859016,6.35899973,8.50420475,0.00418112,94,11.16790581,2360.75,0,18.43137169,651,-6.23662281
Sat Aug 10 12:36:58 GMT+05:30 2019,10-Aug-2019 12:36:58.256,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.14520478,6.35899973,7.20175886,0.02246469,94,11.16790581,2364.5,0,18.8235302,652,-6.09158516
Sat Aug 10 12:36:59 GMT+05:30 2019,10-Aug-2019 12:36:58.706,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.60489154,5.97592735,6.89530087,-0.00347228,94,11.16790581,2369.25,0,18.43137169,652,-6.09158516
Sat Aug 10 12:36:59 GMT+05:30 2019,10-Aug-2019 12:36:59.151,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.41335535,6.01423454,7.431602,-0.00529941,94,11.16790581,2351,0,18.8235302,653,-6.23662281
Sat Aug 10 12:37:00 GMT+05:30 2019,10-Aug-2019 12:36:59.789,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.64319873,6.01423454,6.93360806,0.01311984,94,11.16790581,2347,0,18.8235302,653,-6.09158516
Sat Aug 10 12:37:00 GMT+05:30 2019,10-Aug-2019 12:37:00.236,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.18351197,6.09084892,7.50821638,0.00575429,94,11.16790581,2337,0,18.8235302,654,-5.94654703
Sat Aug 10 12:37:01 GMT+05:30 2019,10-Aug-2019 12:37:00.746,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.10689759,5.93762016,7.50821638,0.00086449,94,11.16790581,2348,0,18.8235302,654,-6.09158516
Sat Aug 10 12:37:01 GMT+05:30 2019,10-Aug-2019 12:37:01.231,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.33674097,6.28238535,6.74207211,-0.00364287,95,11.16790581,2362.5,0,18.43137169,655,-6.23662281
Sat Aug 10 12:37:02 GMT+05:30 2019,10-Aug-2019 12:37:01.707,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.83874691,5.59285498,7.24006605,0.00760896,95,11.16790581,2346.75,0,18.8235302,655,-6.23662281
Sat Aug 10 12:37:02 GMT+05:30 2019,10-Aug-2019 12:37:02.240,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.22181916,6.01423454,6.93360806,0.01163509,95,11.16790581,2337,0,18.43137169,656,-6.23662281
Sat Aug 10 12:37:03 GMT+05:30 2019,10-Aug-2019 12:37:02.794,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.22181916,6.12915611,6.93360806,0.00189399,95,11.16790581,2349.25,0,18.8235302,656,-6.23662281
Sat Aug 10 12:37:04 GMT+05:30 2019,10-Aug-2019 12:37:03.516,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.8770541,6.09084892,7.66144562,0.01203038,95,11.16790581,2306,0,18.8235302,657,-6.23662281
Sat Aug 10 12:37:04 GMT+05:30 2019,10-Aug-2019 12:37:04.065,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.10689759,6.12915611,7.31668043,0.01215279,95,11.16790581,2347.25,0,18.8235302,658,-6.09158516
Sat Aug 10 12:37:05 GMT+05:30 2019,10-Aug-2019 12:37:04.476,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-2.45166254,5.97592735,7.35498762,0.00619233,95,11.16790581,2334.5,0,18.43137169,658,-5.94654703
Sat Aug 10 12:37:05 GMT+05:30 2019,10-Aug-2019 12:37:04.803,73.06470880490352,19.045613961334208,0.0,4.9,-52.34550536982715,324.857,-1.99197578,6.28238535,6.85699368,-0.01150286,95,11.16790581,2359.25,0,18.43137169,658,-6.23662281
